,ENCODED_MCT,HPSN_MCT_ZCD_NM,TA_YM,MCT_OPE_MS_CN,RC_M1_SAA,RC_M1_TO_UE_CT,RC_M1_UE_CUS_CN,RC_M1_AV_NP_AT,DLV_SAA_RAT,M1_SME_RY_SAA_RAT,M1_SME_RY_CNT_RAT,M12_SME_RY_SAA_PCE_RT,M12_SME_RY_ME_MCT_RAT,M12_MAL_1020_RAT,M12_FME_1020_RAT,MCT_UE_CLN_REU_RAT,MCT_UE_CLN_NEW_RAT,RC_M1_SHC_RSD_UE_CLN_RAT,RC_M1_SHC_WP_UE_CLN_RAT,RC_M1_SHC_FLP_UE_CLN_RAT,AGEGEN_H,AGEGEN_Hn,AGEGEN_GS,AGEGEN_BG,TYPE_H,TYPE_Hn,TYPE_GS,TYPE_BG,LIFE_H,LIFE_Hn,LIFE_GS,LIFE_BG,Delivery_Group_Code,M12_MAL_3040_RAT,M12_MAL_5060_RAT,M12_FME_3040_RAT,M12_FME_5060_RAT,LIFE_AREA,RC_M1_UE_CUS_CN_MA3,RC_M1_UE_CUS_CN_CHG3M,RC_M1_AV_NP_AT_MA3,RC_M1_AV_NP_AT_CHG3M,RC_M1_TO_UE_CT_MA3,RC_M1_TO_UE_CT_CHG3M,RC_M1_SAA_MA3,RC_M1_SAA_CHG3M,MCT_OPE_MS_CN_MA3,MCT_OPE_MS_CN_CHG3M,DLV_SAA_RAT_MA3,DLV_SAA_RAT_CHG3M,M1_SME_RY_SAA_RAT_MA3,M1_SME_RY_SAA_RAT_CHG3M,M1_SME_RY_CNT_RAT_MA3,M1_SME_RY_CNT_RAT_CHG3M,M12_SME_RY_SAA_PCE_RT_MA3,M12_SME_RY_SAA_PCE_RT_CHG3M,M12_SME_RY_ME_MCT_RAT_MA3,M12_SME_RY_ME_MCT_RAT_CHG3M,M12_MAL_1020_RAT_MA3,M12_MAL_1020_RAT_CHG3M,M12_MAL_3040_RAT_MA3,M12_MAL_3040_RAT_CHG3M,M12_MAL_5060_RAT_MA3,M12_MAL_5060_RAT_CHG3M,M12_FME_1020_RAT_MA3,M12_FME_1020_RAT_CHG3M,M12_FME_3040_RAT_MA3,M12_FME_3040_RAT_CHG3M,M12_FME_5060_RAT_MA3,M12_FME_5060_RAT_CHG3M,MCT_UE_CLN_REU_RAT_MA3,MCT_UE_CLN_REU_RAT_CHG3M,MCT_UE_CLN_NEW_RAT_MA3,MCT_UE_CLN_NEW_RAT_CHG3M,RC_M1_SHC_RSD_UE_CLN_RAT_MA3,RC_M1_SHC_RSD_UE_CLN_RAT_CHG3M,RC_M1_SHC_WP_UE_CLN_RAT_MA3,RC_M1_SHC_WP_UE_CLN_RAT_CHG3M,RC_M1_SHC_FLP_UE_CLN_RAT_MA3,RC_M1_SHC_FLP_UE_CLN_RAT_CHG3M,y_next
10,FEC2FCF4DA,커피전문점,2023-11-01,4,4,2,2,5,33.6,73.1,92.6,21.7,14.1,15.4025,15.0975,27.75,5.29,40.6,11.3,48.1,2.231479888091347,0.9691194018761577,0.8859435955,0.10353499999999999,0.4398505138466724,0.6345701550590567,0.2689481602753139,0.6797820823244551,0.964388915748468,0.8778246208383796,0.591034,0.36800000000000005,2,21.917,13.1805,21.483,12.9195,왕십리권,2.0,0.0,5.0,0.0,2.0,0.0,3.3333333333333335,0.0,4.0,33.33333333333333,27.066666666666666,184.74576271186442,93.3,-23.615464994775348,111.89999999999999,-7.676969092721837,22.0,-8.823529411764712,12.833333333333334,-0.7042253521126736,15.2811,4.989604989604985,21.916700000000002,4.989604989605001,13.085500000000001,4.989604989604992,15.118900000000002,-4.624277456647395,21.683300000000003,-4.624277456647395,12.947833333333335,-4.624277456647401,28.166666666666668,-0.9989297181591192,6.819999999999999,-36.033857315598546,43.833333333333336,-14.345991561181428,10.833333333333334,24.17582417582419,45.36666666666667,10.82949308755761,0
11,FEC2FCF4DA,커피전문점,2023-12-01,4,4,2,2,5,23.2,98.2,113.0,21.4,14.1,15.7388,15.0612,27.53,6.25,44.1,7.2,48.7,2.23011834782815,0.9685280924529622,0.8856527130393657,0.1081071071071071,0.4789218653538766,0.6909382001193296,0.3015761092655047,0.6299585553582001,0.9008819003997006,0.820018044301939,0.5631659999999999,0.41500000000000004,2,22.024099999999997,13.286000000000001,21.0759,12.714,왕십리권,2.0,0.0,5.0,0.0,2.0,0.0,4.0,0.0,3.6666666666666665,0.0,21.333333333333332,-28.834355828220865,89.3,5.818965517241385,104.86666666666666,6.302916274694264,22.63333333333333,3.3816425120772915,13.233333333333334,36.89320388349513,14.799266666666668,1.8376167921940036,21.072033333333334,5.634214893474143,13.177000000000001,8.481938728852326,15.367399999999998,-7.855517216063427,21.89463333333333,-4.420287883322897,13.722999999999999,-1.8436168241615671,28.366666666666664,-4.176818656456663,6.759999999999999,-4.725609756097556,44.36666666666667,7.560975609756102,8.499999999999998,-24.999999999999993,47.13333333333333,-1.4170040485829873,0
12,FEC2FCF4DA,커피전문점,2024-01-01,4,4,2,3,5,29.5,75.7,92.1,21.8,14.4,15.8691,15.4309,27.64,4.66,46.5,8.8,44.7,2.226785840582992,0.9670808029454876,0.884943453336,0.109391,0.4126440439158452,0.5953195158097575,0.2469158143948471,0.7114551083591332,0.929858553917669,0.8463937309903684,0.576222,0.377,2,21.801000000000002,13.029900000000001,21.198999999999998,12.6701,왕십리권,2.3333333333333335,50.0,5.0,0.0,2.0,0.0,4.0,33.33333333333333,3.6666666666666665,0.0,16.333333333333332,39.81042654028435,80.06666666666666,-30.101569713758074,95.03333333333335,-23.947151114781175,22.400000000000002,0.0,14.133333333333333,10.769230769230772,15.543966666666668,2.5559662909730134,21.78046666666667,-1.9884639419510413,12.975566666666667,-1.1620938929386733,15.356033333333334,3.379917461678638,21.51953333333333,-1.201023456542711,12.824433333333333,-0.3680142173013808,27.733333333333334,-1.1091234347048256,5.593333333333333,-43.922984356197354,46.300000000000004,22.36842105263158,8.433333333333335,-10.20408163265306,45.23333333333333,-14.367816091954023,0
13,FEC2FCF4DA,커피전문점,2024-02-01,4,4,2,3,5,16.3,81.7,91.2,22.0,14.4,15.9826,15.4174,27.96,5.37,47.1,12.6,40.3,2.2267544541536886,0.9670671719924344,0.8849523308273238,0.11132832832832831,0.4415160213835849,0.6369729745231235,0.27031542038092193,0.6777677767776777,0.9818741619600049,0.8937403778273488,0.599874,0.34500000000000003,2,21.785200000000003,13.081299999999999,21.0148,12.6187,왕십리권,2.3333333333333335,50.0,5.0,0.0,2.0,0.0,4.0,0.0,3.6666666666666665,0.0,18.266666666666666,-51.488095238095234,93.06666666666668,11.764705882352953,104.89999999999999,-1.5118790496760168,21.8,1.3824884792626762,14.5,2.1276595744680904,14.265099999999999,3.766271709138126,20.87323333333333,-0.6013596751380132,13.1447,-0.7526269868366261,15.168233333333333,2.118893856598778,22.3601,-2.1793976632686283,14.155300000000002,-2.3282634776887563,28.326666666666668,0.7567567567567599,6.46,1.5122873345935741,42.73333333333333,16.00985221674877,9.866666666666665,11.504424778761052,47.400000000000006,-16.216216216216225,1
14,FEC2FCF4DA,커피전문점,2024-03-01,3,4,2,2,5,8.8,86.2,108.3,22.1,14.3,16.2498,15.5502,28.54,6.81,44.4,11.1,44.4,2.225666347631912,0.966594613334304,0.884636190928,0.113598,0.4900355621822169,0.7069718754195196,0.31106578186612355,0.6147100424328147,0.9649629230074277,0.8783471047618534,0.5925925925925926,0.3333333333333333,2,21.7686,13.0816,20.831400000000002,12.5184,왕십리권,2.0,0.0,5.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,14.033333333333333,-37.588652482269495,75.73333333333333,11.082474226804136,94.16666666666667,35.88456712672521,23.36666666666667,-12.648221343873514,14.233333333333334,0.7042253521126861,14.875399999999999,24.71736777877554,21.237633333333335,7.652897221219416,13.168966666666668,-2.7361408517725456,15.2246,4.56938812564305,21.8957,-9.73833241618966,13.631033333333335,-18.4490306441526,28.429999999999996,-0.9371745921555001,6.816666666666666,-4.35393258426967,46.03333333333333,-15.589353612167306,9.799999999999999,26.136363636363626,44.133333333333326,14.728682170542623,0
15,FEC2FCF4DA,커피전문점,2024-04-01,3,4,2,2,5,13.4,69.0,83.9,22.6,14.4,15.8184,15.3816,28.31,6.43,47.4,9.5,43.1,2.231488670494726,0.9691232160254832,0.885906642084,0.10839099999999999,0.47902343216760834,0.6910847300578193,0.3016624193076356,0.6298215313759356,0.9402321169619041,0.8558361549931176,0.580538,0.379,2,21.7503,13.1313,21.1497,12.768699999999999,왕십리권,2.0,0.0,5.0,0.0,2.0,0.0,4.0,33.33333333333333,3.0,0.0,15.799999999999999,-47.45098039215686,72.86666666666666,-33.397683397683394,84.63333333333334,-22.098421541318476,24.433333333333334,-4.641350210970455,14.200000000000001,1.4084507042253596,13.801899999999998,11.577120849821199,20.7218,8.656425627575857,13.291633333333332,1.7504300525361425,14.9981,-3.399506371326829,22.64486666666667,-5.928166351606816,14.575033333333332,-11.907193023608789,28.52,-2.8483184625943783,6.919999999999999,-26.848691695108073,48.76666666666666,6.040268456375829,9.033333333333333,90.0,42.23333333333334,-14.314115308151084,0
16,FEC2FCF4DA,커피전문점,2024-05-01,3,4,2,2,5,5.8,70.6,82.9,23.4,14.5,15.1164,15.4836,28.05,5.86,44.5,8.0,47.4,2.2349424534144133,0.970623174889195,0.886594671984,0.10346000000000002,0.4603145623376869,0.6640935363335545,0.28589390567656103,0.654379239162489,0.9161467137623136,0.8339126762117268,0.5700395089784479,0.3943943943943944,2,21.3408,12.9428,21.8592,13.257200000000001,왕십리권,2.0,0.0,5.0,0.0,2.0,0.0,3.6666666666666665,0.0,3.6666666666666665,0.0,13.533333333333333,-34.0909090909091,90.93333333333334,-18.097447795823676,104.69999999999999,-23.45337026777469,22.399999999999995,5.882352941176458,13.666666666666666,1.3986013986013937,15.412133333333335,-6.974855075139386,21.927899999999998,-1.965215953253759,13.026633333333331,-1.0610322896281787,15.187866666666666,-0.4282903113786389,21.605433333333334,4.933897865721935,12.840033333333333,5.901712678936615,27.83666666666667,-1.7168885774351734,6.81,-13.950073421439049,43.46666666666667,0.22522522522522842,8.766666666666666,-27.927927927927925,47.73333333333333,6.756756756756757,0
17,FEC2FCF4DA,커피전문점,2024-06-01,3,4,2,2,5,11.8,95.7,100.3,23.8,14.2,14.6705,15.8295,28.03,8.27,47.4,9.1,43.4,2.232645901177862,0.9696257949254582,0.8861828850679999,0.10923300000000001,0.536633281887135,0.7741981745545389,0.3518401141391374,0.5443526170798898,0.9341803908847144,0.850327636528859,0.5778431083736388,0.3833833833833834,2,20.8754,12.5541,22.5246,13.5459,왕십리권,2.0,0.0,5.0,0.0,2.0,0.0,4.0,0.0,3.3333333333333335,-25.0,18.433333333333334,-42.4390243902439,92.8,12.323943661971832,102.76666666666667,-5.909943714821761,23.23333333333333,8.181818181818185,14.166666666666666,24.56140350877192,14.789433333333333,-0.20068027210883502,20.958166666666667,-1.6100296931705695,12.984366666666666,-4.400700578738968,15.543899999999999,3.460784313725482,22.041833333333333,1.999728297785632,13.682299999999998,-0.8933274802458271,28.453333333333337,0.9362621534029584,7.3166666666666655,25.303030303030305,47.800000000000004,27.762803234501337,8.133333333333333,-10.784313725490193,44.03333333333334,-17.64705882352942,0
18,FEC2FCF4DA,커피전문점,2024-07-01,3,3,2,2,5,25.5,103.6,107.7,23.7,14.2,14.1771,15.9229,29.14,8.79,44.7,5.0,50.3,2.2370426854771583,0.9715352940847615,0.887019206872,0.10977400000000004,0.5413734869908293,0.7810368449504352,0.3560760247083987,0.5365146322172423,0.8553535813582955,0.7785763823880705,0.544682,0.453,2,20.017500000000002,12.9054,22.4825,14.494599999999998,왕십리권,2.0,,5.0,,2.0,,3.3333333333333335,,3.6666666666666665,,20.133333333333333,,96.06666666666666,,111.96666666666665,,22.333333333333332,,12.466666666666667,,14.8748,,20.744366666666668,,12.864266666666666,,15.791866666666666,,22.0223,,13.669066666666666,,28.38,,7.02,,43.333333333333336,,7.166666666666667,,49.5,,0
19,FEC2FCF4DA,커피전문점,2024-08-01,3,4,2,2,5,20.3,84.5,95.0,24.5,14.2,13.959,15.741,29.8,7.43,51.9,8.1,40.0,2.236848847607336,0.9714511113675138,0.8869624012351285,0.10701298701298702,0.4998060708822102,0.7210677398679624,0.3194839174764905,0.6008595218909483,0.9104809632473805,0.8287554878447535,0.564078,0.438,2,19.975,13.113,22.525,14.786999999999999,왕십리권,2.0,0.0,5.0,0.0,2.0,0.0,4.0,0.0,3.6666666666666665,0.0,24.46666666666667,22.289156626506017,87.5,13.728129205921944,102.63333333333333,12.293144208037834,22.400000000000002,-3.162055335968382,11.966666666666667,0.0,14.7046,3.5495716034271756,20.680466666666668,-2.47010629415698,12.830733333333333,-1.6913319238900635,15.7954,4.803755118346142,22.21953333333333,-1.288832600759891,13.8026,-0.5006257822277893,28.76666666666667,1.395032323919701,6.863333333333332,5.840455840455843,43.333333333333336,6.790123456790117,9.299999999999999,14.084507042253522,47.36666666666667,-9.706546275395029,0
20,FEC2FCF4DA,커피전문점,2024-09-01,3,4,2,2,5,16.6,74.3,84.6,25.3,14.2,13.4805,15.0195,29.39,7.02,48.6,7.1,44.3,2.2405467383610165,0.9730570849165183,0.88774361212,0.09863799999999999,0.4902635948298367,0.7073008569894015,0.3112614498085936,0.6143916506454271,0.8991562083665685,0.8184472517203047,0.562514,0.41500000000000004,2,20.4809,13.3386,22.8191,14.8614,왕십리권,2.3333333333333335,0.0,5.0,0.0,2.0,0.0,4.0,0.0,3.6666666666666665,0.0,23.333333333333332,186.20689655172416,74.63333333333334,5.240793201133149,91.96666666666665,2.0506634499396723,23.066666666666666,8.11965811965813,14.299999999999999,-2.0689655172413843,14.978366666666666,-10.822021116138771,21.4183,-4.029370970160459,13.320366666666667,3.058070896560246,15.121633333333333,-2.9973649538866827,21.681700000000003,4.391286048894734,13.512966666666665,12.10059439398967,28.183333333333334,4.777183600713012,5.666666666666667,19.7952218430034,46.6,9.21348314606742,8.4,-11.250000000000004,45.0,-6.540084388185657,0
21,FEC2FCF4DA,커피전문점,2024-10-01,3,4,2,2,5,14.1,77.6,79.7,25.3,14.2,13.0293,14.8707,28.81,7.12,52.6,8.8,38.7,2.2429281689840974,0.9740913270951578,0.8881800247399999,0.09640300000000002,0.4978453635944947,0.7182390371873404,0.3177889654474726,0.6036738101864737,0.9192798204973953,0.836764552863207,0.5666780771675874,0.4375624375624376,2,20.2211,13.4496,23.078899999999997,15.3504,왕십리권,2.0,0.0,5.0,0.0,2.0,0.0,3.3333333333333335,0.0,3.3333333333333335,-25.0,17.933333333333334,-31.88405797101449,93.66666666666667,-8.490566037735853,101.7,-27.87330316742081,23.733333333333334,19.905213270142173,13.466666666666667,26.785714285714285,14.071933333333334,-15.601862947680717,20.5531,-2.7593304127454257,13.191733333333334,7.87987679671458,15.328066666666667,-8.556090541811948,22.413566666666668,5.358569465558249,14.408266666666668,16.88596491228071,28.623333333333335,2.5997150997151013,7.669999999999999,37.71760154738878,46.13333333333333,19.004524886877824,7.933333333333334,35.3846153846154,45.96666666666667,-21.50101419878295,0
