ENCODED_MCT,MCT_NM,HPSN_MCT_ZCD_NM,TA_YM,MCT_OPE_MS_CN,RC_M1_SAA,RC_M1_TO_UE_CT,RC_M1_UE_CUS_CN,RC_M1_AV_NP_AT,DLV_SAA_RAT,M1_SME_RY_SAA_RAT,M1_SME_RY_CNT_RAT,M12_SME_RY_SAA_PCE_RT,M12_SME_RY_ME_MCT_RAT,M12_MAL_1020_RAT,M12_FME_1020_RAT,MCT_UE_CLN_REU_RAT,MCT_UE_CLN_NEW_RAT,RC_M1_SHC_RSD_UE_CLN_RAT,RC_M1_SHC_WP_UE_CLN_RAT,RC_M1_SHC_FLP_UE_CLN_RAT,AGEGEN_H,AGEGEN_Hn,AGEGEN_GS,AGEGEN_BG,TYPE_H,TYPE_Hn,TYPE_GS,TYPE_BG,LIFE_H,LIFE_Hn,LIFE_GS,LIFE_BG,Delivery_Group_Code,M12_MAL_3040_RAT,M12_MAL_5060_RAT,M12_FME_3040_RAT,M12_FME_5060_RAT,LIFE_AREA,RC_M1_UE_CUS_CN_MA3,RC_M1_UE_CUS_CN_CHG3M,RC_M1_AV_NP_AT_MA3,RC_M1_AV_NP_AT_CHG3M,RC_M1_TO_UE_CT_MA3,RC_M1_TO_UE_CT_CHG3M,RC_M1_SAA_MA3,RC_M1_SAA_CHG3M,MCT_OPE_MS_CN_MA3,MCT_OPE_MS_CN_CHG3M,DLV_SAA_RAT_MA3,DLV_SAA_RAT_CHG3M,M1_SME_RY_SAA_RAT_MA3,M1_SME_RY_SAA_RAT_CHG3M,M1_SME_RY_CNT_RAT_MA3,M1_SME_RY_CNT_RAT_CHG3M,M12_SME_RY_SAA_PCE_RT_MA3,M12_SME_RY_SAA_PCE_RT_CHG3M,M12_SME_RY_ME_MCT_RAT_MA3,M12_SME_RY_ME_MCT_RAT_CHG3M,M12_MAL_1020_RAT_MA3,M12_MAL_1020_RAT_CHG3M,M12_MAL_3040_RAT_MA3,M12_MAL_3040_RAT_CHG3M,M12_MAL_5060_RAT_MA3,M12_MAL_5060_RAT_CHG3M,M12_FME_1020_RAT_MA3,M12_FME_1020_RAT_CHG3M,M12_FME_3040_RAT_MA3,M12_FME_3040_RAT_CHG3M,M12_FME_5060_RAT_MA3,M12_FME_5060_RAT_CHG3M,MCT_UE_CLN_REU_RAT_MA3,MCT_UE_CLN_REU_RAT_CHG3M,MCT_UE_CLN_NEW_RAT_MA3,MCT_UE_CLN_NEW_RAT_CHG3M,RC_M1_SHC_RSD_UE_CLN_RAT_MA3,RC_M1_SHC_RSD_UE_CLN_RAT_CHG3M,RC_M1_SHC_WP_UE_CLN_RAT_MA3,RC_M1_SHC_WP_UE_CLN_RAT_CHG3M,RC_M1_SHC_FLP_UE_CLN_RAT_MA3,RC_M1_SHC_FLP_UE_CLN_RAT_CHG3M,y_next
0074C4990A,대용**,축산물,2023-11-01,2,4,5,5,1,0.0,46.5,10.1,9.5,12.2,1.9461,1.9539,24.53,1.86,0.0,0.0,100.0,2.000449159917731,0.8687840314802664,0.836178366580795,0.22424924924924924,0.2548819977853515,0.3677169942167983,0.13102727459001384,0.859037514209928,-0.0,-0.0,0.0,1.0,0,11.1277,36.7763,11.1723,36.923700000000004,마장용답권,4.333333333333333,,1.3333333333333333,,4.333333333333333,,3.0,,2.0,,0.0,,123.86666666666667,,34.8,,10.166666666666666,,12.133333333333333,,1.8767333333333334,,10.110033333333334,,34.7164,,2.1565999999999996,,11.489966666666666,,39.5836,,24.166666666666668,,7.156666666666666,,13.133333333333333,,2.0,,84.86666666666666,,1
0074C4990A,대용**,축산물,2023-12-01,2,5,5,5,3,0.0,9.9,13.6,10.3,12.2,1.8876,2.0124,23.61,2.08,9.1,0.0,90.9,1.997314334437967,0.867422594072675,0.8354316544,0.232416,0.28112079873044793,0.4055715822191616,0.14881993454005382,0.8380692876605683,0.3048453732817754,0.27748221681677276,0.16543799999999997,0.909,0,10.599599999999999,35.9128,11.3004,38.2872,마장용답권,4.333333333333333,25.0,2.0,50.0,4.333333333333333,25.0,3.3333333333333335,66.66666666666666,2.0,0.0,0.0,,82.43333333333334,-90.68673565380998,30.46666666666667,-57.63239875389408,10.1,194.2857142857143,12.133333333333333,5.172413793103446,1.9353,0.7687379884689285,10.292,14.259227319765428,34.823366666666665,7.362630792227187,2.2313666666666663,-13.512119649303767,11.541333333333332,-1.9334906970285985,39.209966666666666,-7.852707581227433,24.266666666666666,-10.091393754760098,5.5566666666666675,-53.46756152125279,16.333333333333336,-36.36363636363637,4.766666666666667,-100.0,78.90000000000002,9.650180940892641,1
0074C4990A,대용**,축산물,2024-01-01,2,1,4,4,1,0.0,409.0,35.3,13.0,12.4,1.8876,2.0124,19.84,6.07,17.4,8.7,73.9,2.017478621010468,0.8761798324626281,0.840059388352,0.227256,0.5443875143107652,0.7853851672180105,0.35877777200149974,0.5314550366653801,0.7402304870151392,0.6737868260262674,0.4160339999999998,0.6520000000000001,0,11.4224,35.09,12.1776,37.41,마장용답권,4.0,33.33333333333333,1.6666666666666667,0.0,4.0,0.0,2.3333333333333335,0.0,2.0,0.0,0.0,,214.33333333333334,-22.13972967827907,36.26666666666667,-21.729490022172957,10.166666666666666,271.42857142857144,12.133333333333335,3.333333333333336,2.0936999999999997,-8.899613899613906,11.163633333333332,0.6893390455034196,36.52583333333334,-8.70443026777258,2.1062999999999996,4.377593360995853,11.2697,15.36406525322572,36.8075,4.601223563096248,22.526666666666667,-25.160316861561682,5.226666666666667,-18.958611481975968,19.1,52.63157894736841,3.9666666666666663,93.33333333333331,76.89999999999999,-12.128418549346003,1
0074C4990A,대용**,축산물,2024-02-01,2,1,4,4,1,0.0,185.6,50.3,13.1,12.3,2.044,1.956,18.44,7.38,14.3,3.6,82.1,2.0218434968960315,0.8780754739739208,0.841856495572,0.219588,0.5983709518302722,0.8632668048175426,0.4082580889804347,0.42835011618900076,0.5597223422101069,0.5094812318990897,0.3042140000000001,0.7849999999999999,0,11.9574,37.0986,11.442599999999999,35.501400000000004,마장용답권,4.333333333333333,0.0,1.0,0.0,4.333333333333333,0.0,2.3333333333333335,-50.0,2.0,-33.33333333333333,0.0,,116.26666666666665,-36.48186173853525,38.4,1.8218623481781346,15.633333333333333,235.8974358974359,12.166666666666666,17.14285714285715,1.928,1.6814247338573192,9.869966666666667,31.550343249427904,32.655499999999996,13.951438268855675,2.438666666666666,-24.472932272762375,12.1967,-2.286856127886333,40.877833333333335,-15.358994838294363,20.83,-26.032892097874043,8.34,26.8041237113402,15.0,142.3728813559322,1.1999999999999995,inf,83.8,-12.75239107332625,1
0074C4990A,대용**,축산물,2024-03-01,2,4,5,4,2,0.0,35.7,18.4,13.8,12.1,2.0748,1.8252,19.05,3.46,16.7,0.0,83.3,2.019237529986785,0.8769437169252127,0.8403192158084011,0.2346826826826826,0.42908992576977123,0.6190459080034624,0.26016572722207876,0.6925810750777432,0.451097288383559,0.41060644691171416,0.2782220000000001,0.833,0,12.7148,38.3572,11.1852,33.7428,마장용답권,4.0,0.0,1.6666666666666667,0.0,4.333333333333333,25.0,3.0,33.33333333333333,2.0,0.0,0.0,,101.53333333333332,-77.99013563501849,38.43333333333333,-52.69922879177378,10.700000000000001,272.97297297297297,11.366666666666667,2.542372881355923,2.208066666666667,6.400000000000013,10.222166666666666,22.84830917874397,33.399300000000004,1.6084768211920497,2.691933333333333,-6.400000000000001,11.9445,8.06956521739131,39.53403333333333,-10.615099337748338,23.19666666666667,-30.802760624772972,6.236666666666667,-38.43416370106762,16.833333333333332,-13.917525773195875,4.8,-100.0,78.39999999999999,11.066666666666663,0
0074C4990A,대용**,축산물,2024-04-01,2,3,4,4,2,0.0,89.8,42.4,13.8,12.3,2.3735,2.3265,20.54,5.36,23.8,0.0,76.2,2.016610091343117,0.8758026348207283,0.8378662152142131,0.2233983983983984,0.5098872518374692,0.7356118096384188,0.3282431687064893,0.5861003861003861,0.5487635832151017,0.4995061395866862,0.3627119999999999,0.762,0,11.4635,36.6125,11.2365,35.8875,마장용답권,3.6666666666666665,0.0,1.6666666666666667,0.0,4.0,0.0,2.3333333333333335,0.0,2.0,0.0,0.0,,253.1,4.297328687572594,39.53333333333333,16.483516483516482,7.0,2.2222222222222276,12.0,0.0,2.1551666666666667,11.442388956709552,11.137566666666666,7.648605502864108,37.64103333333333,9.372992899157277,2.0781666666666663,-5.817342725285417,10.7291,-9.023560845275684,36.258966666666666,-7.566239365771102,24.75,-10.695652173913048,5.7,14.285714285714283,17.1,30.769230769230777,2.566666666666667,,80.3,-6.845965770171142,0
0074C4990A,대용**,축산물,2024-05-01,2,3,4,4,2,0.0,86.1,36.4,13.5,12.3,2.1298,2.4702,23.0,4.69,18.2,0.0,81.8,2.0148857188759233,0.8750537493734801,0.8370379932104277,0.24153653653653653,0.45489416932085014,0.656273562208495,0.2813745172556764,0.6612495485734922,0.4744126705931132,0.43182902238264786,0.297752,0.818,0,10.649000000000001,33.4749,12.350999999999999,38.8251,마장용답권,4.0,0.0,1.6666666666666667,0.0,4.333333333333333,0.0,3.0,0.0,2.0,0.0,0.0,,85.5,-35.84202682563338,37.86666666666667,-4.4619422572178555,13.966666666666667,264.86486486486484,11.833333333333334,12.84403669724771,2.2096666666666667,0.2258823529411725,10.839333333333334,21.045751633986946,34.03176666666666,6.008708732483564,2.557,-14.079999999999995,12.094,3.7681159420289787,38.2349,-9.122593481186723,22.349999999999998,-9.94518402505873,6.080000000000001,-9.10852713178294,20.8,188.88888888888886,1.6666666666666667,-100.0,77.53333333333333,-3.0805687203791567,0
0074C4990A,대용**,축산물,2024-06-01,2,3,4,4,2,0.0,97.4,41.9,13.6,12.2,1.7835,2.3165,22.93,4.88,11.1,0.0,88.9,1.9991061758887458,0.8682007809271938,0.8345900291,0.25732,0.46446443220968914,0.6700805330182267,0.2893689275133402,0.649047105357785,0.3486009842646068,0.31731029031836994,0.19735799999999992,0.889,0,10.179,31.5375,13.221,40.9625,마장용답권,3.6666666666666665,0.0,1.6666666666666667,100.0,3.6666666666666665,0.0,2.6666666666666665,200.0,2.3333333333333335,0.0,0.0,,381.5,-47.52155172413793,57.49999999999999,-16.69980119284294,10.699999999999998,3.816793893129771,11.433333333333332,-0.8130081300813123,1.9297666666666666,-12.744618395303325,9.8698,-14.872798434442267,30.781433333333336,-14.990053533017408,2.603566666666666,18.430470347648264,13.3302,15.54192229038856,41.518566666666665,15.382773637095987,23.223333333333333,24.349240780911053,9.363333333333335,-33.87533875338754,11.166666666666666,-22.377622377622384,1.766666666666666,-100.0,87.10000000000001,8.282582216808784,1
0074C4990A,대용**,축산물,2024-07-01,2,4,4,4,2,0.0,49.8,29.8,14.2,12.1,1.8128,2.5872,22.56,7.18,15.8,0.0,84.2,2.0163146673970855,0.8756743338311447,0.837948099392,0.259408,0.5527177266694887,0.797403123277493,0.36627865169962126,0.5171486213853396,0.43633849177183714,0.39717241129791764,0.26607199999999986,0.8420000000000001,0,9.9704,29.416800000000002,14.2296,41.9832,마장용답권,4.0,-20.0,1.3333333333333333,100.0,4.0,-20.0,2.3333333333333335,0.0,2.0,0.0,0.0,,119.39999999999999,23.267326732673265,43.26666666666667,96.05263157894738,15.366666666666667,-5.3333333333333375,12.166666666666666,0.0,1.906,-3.512880562060893,9.962466666666666,2.8629202818557897,32.085,-5.4982122377386515,2.460666666666666,2.61780104712043,12.604199999999999,9.398713010586512,40.94833333333333,0.5063236593195894,20.713333333333335,-1.5277171540811934,9.616666666666665,114.32835820895522,13.600000000000001,-20.999999999999996,1.1999999999999995,,85.19999999999999,5.2500000000000036,1
0074C4990A,대용**,축산물,2024-08-01,2,4,5,5,1,0.0,40.4,15.2,15.0,12.1,1.8788,2.5212,22.91,3.35,20.0,0.0,80.0,1.9967963195366274,0.8671976230594796,0.8316472918760001,0.26656599999999997,0.38174199596618574,0.5507372844794709,0.2225924596091926,0.7448591012947448,0.5004024235381879,0.4554859150035952,0.31999999999999984,0.8,0,9.6929,31.128300000000003,13.007100000000001,41.771699999999996,마장용답권,4.666666666666667,25.0,1.6666666666666667,0.0,4.666666666666667,25.0,3.6666666666666665,33.33333333333333,2.3333333333333335,0.0,0.0,,114.16666666666667,-61.48713060057197,26.066666666666666,-5.590062111801255,9.733333333333334,294.7368421052631,11.6,-0.8196721311475381,1.9255333333333333,-2.3492723492723444,9.794033333333333,-16.78485576923077,33.1992,-19.105249480249466,2.3744666666666663,41.95945945945945,12.005966666666666,20.973772321428598,40.66746666666666,17.600506756756758,23.816666666666666,-12.523864070255827,3.75,40.756302521008415,11.666666666666666,39.86013986013985,0.0,-100.0,88.33333333333333,12.04481792717086,0
0074C4990A,대용**,축산물,2024-09-01,2,2,4,4,1,0.0,122.8,49.7,18.8,12.1,1.8612,2.8388,21.14,14.29,10.7,0.0,89.3,1.9599075258645924,0.8511770235236472,0.823191494998502,0.28488088088088087,0.6743389851660119,0.9728655097771016,0.48131001974133525,0.1933389782670054,0.34019677697199946,0.30966045117193547,0.19110199999999988,0.893,0,7.9596,29.739600000000003,12.1404,45.3604,마장용답권,4.333333333333333,-20.0,1.0,-66.66666666666666,4.333333333333333,-20.0,2.6666666666666665,-60.0,2.3333333333333335,0.0,0.0,,151.79999999999998,1140.4040404040404,38.1,265.4411764705883,12.566666666666668,82.52427184466019,11.566666666666665,-0.8196721311475381,1.9167333333333334,-1.3986013986013976,8.914033333333334,-24.906600249065995,31.14146666666667,-17.189414359225665,2.649933333333333,41.06539455376665,12.285966666666667,7.4333651906127205,43.025200000000005,18.474059215612527,22.993333333333336,-10.461668784413378,7.82,587.0192307692307,12.200000000000001,17.582417582417577,0.0,,87.8,-1.7601760176017693,0
0074C4990A,대용**,축산물,2024-10-01,2,2,4,4,1,0.0,173.5,58.0,17.3,12.2,1.7458,2.5542,20.21,14.51,21.2,3.0,75.8,1.9608762149361505,0.8515977198421049,0.8242245966567168,0.2822002002002002,0.6796100067112101,0.980469986420778,0.48652402233005587,0.1641705069124424,0.644065060984888,0.5862532830082513,0.37959200000000004,0.728,0,8.566600000000001,30.247,12.5334,44.253,마장용답권,4.0,,1.5,,4.0,,2.5,,2.0,,0.0,,162.55,,47.15,,10.5,,12.1,,1.84205,,9.6012,,33.68645,,2.25795,,11.6488,,40.91355,,23.985,,9.805,,19.7,,3.0,,77.3,,0
